entity_id,entity_raw,entity_text,dominant_relation,pca_x,pca_y,tsne_x,tsne_y
9316,/m/0rrwt,/m/0rrwt,people person places lived. people place lived location,0.17695265,-0.18134454,2.2458873,-28.47371
10174,/m/0162b,/m/0162b,olympics olympic sport athletes. olympics olympic athlete affiliation country,-0.113124594,-0.5301459,4.4150863,-38.235058
986,/m/06gmr,/m/06gmr,people person place of birth,0.1905684,0.14728278,-6.555061,-15.9661455
9988,/m/06196,/m/06196,award award nominee award nominations. award award nomination award,-0.027741238,0.07816994,-1.1296352,21.421127
12125,/m/0mmpm,/m/0mmpm,location location adjoin s. location adjoining relationship adjoins,0.27799314,0.01069206,6.065689,-22.993042
1625,/m/03z5xd,/m/03z5xd,government legislative session members. government government position held legislative sessions,0.12568937,-0.42348722,45.88311,-17.36162
12496,/m/01l5t6,/m/01l5t6,people person profession,-0.053723156,-0.07317978,-7.583862,-11.068403
3404,/m/02681xs,/m/02681xs,award award nominee award nominations. award award nomination award,0.18511648,-0.22617227,5.495292,-28.084345
10248,/m/0glbqt,/m/0glbqt,award award winning work awards won. award award honor award,0.29095006,-0.70194846,65.587166,-7.6085715
3457,/m/05hd32,/m/05hd32,tv tv program genre,0.36985475,0.058502614,23.386518,-3.1969934
4335,/m/0432_5,/m/0432_5,film film release date s. film film regional release date film release region,0.4202652,-0.2779233,50.699677,-3.5817263
10820,/m/03czqs,/m/03czqs,location statistical region religions. location religion percentage religion,0.28081566,0.18927991,10.170215,0.98449457
1330,/m/0bkj86,/m/0bkj86,education educational degree people with this degree. education education institution,0.12108226,0.21315211,-2.6450891,7.3980317
2573,/m/059rc,/m/059rc,film actor film. film performance film,0.4059012,-0.14426261,43.515556,-2.561447
3929,/m/02ctzb,/m/02ctzb,people ethnicity people,0.2709676,0.040106416,2.8525507,-5.843812
2847,/m/04tqtl,/m/04tqtl,film actor film. film performance film,0.47935027,-0.42547226,55.62553,-9.6389675
9043,/m/0btxr,/m/0btxr,film actor film. film performance film,-0.3987776,0.3127545,-33.03588,13.349355
1229,/m/07qg8v,/m/07qg8v,film film release date s. film film regional release date film release region,0.46732348,-0.25451273,47.194675,-6.565323
2564,/m/01wj92r,/m/01wj92r,award award winner awards won. award award honor award winner,-0.5424867,0.23592782,-41.78701,13.106668
43,/m/0rh6k,/m/0rh6k,people person places lived. people place lived location,-0.23187952,-0.85127246,-1.7239424,-32.42574
6693,/m/05x_5,/m/05x_5,education educational institution students graduates. education education major field of study,0.47498083,-0.06324029,22.643126,-20.270674
13398,/m/0s3pw,/m/0s3pw,location location contains,0.32237715,0.014993489,8.766442,-25.578648
11294,/m/01gvxv,/m/01gvxv,award award nominee award nominations. award award nomination award,-0.43169045,0.23056877,-34.41222,18.479948
9729,/m/02wk_43,/m/02wk_43,award award nominee award nominations. award award nomination award nominee,-0.7000886,0.09085113,-57.04806,13.013737
7699,/m/020h2v,/m/020h2v,film film distributor films distributed. film film film distributor relationship film,-0.48112375,-0.16682199,-59.14961,6.293555
4771,/m/015q43,/m/015q43,film actor film. film performance film,-0.47108194,0.24653322,-38.40841,13.276747
534,/m/033nzk,/m/033nzk,base x2010fifaworldcupsouthafrica world cup squad current world cup squad. base x2010fifaworldcupsouthafrica current world cup squad current club,0.20402811,-0.061275423,24.797731,13.224442
3792,/m/0c2ry,/m/0c2ry,base popstra celebrity dated. base popstra dated participant,-0.49717957,0.17521548,-36.769978,18.83812
4720,/m/0lkr7,/m/0lkr7,film actor film. film performance film,-0.48389387,0.2538122,-36.68583,14.758279
11582,/m/01f9mq,/m/01f9mq,tv tv program regular cast. tv regular tv appearance actor,0.2584809,0.20555782,12.691962,8.559404
4632,/m/0lyjf,/m/0lyjf,education educational institution students graduates. education education student,0.3626057,0.021529436,18.38783,-25.28562
11517,/m/058z2d,/m/058z2d,education educational institution campus educational institution,0.38336676,0.048581123,19.173618,-7.1232123
7438,/m/02dztn,/m/02dztn,film actor film. film performance film,0.058265045,0.28781283,-8.87223,13.868483
1166,/m/02knnd,/m/02knnd,award award winner awards won. award award honor award winner,-0.24827728,0.28885746,-23.206568,24.000978
11262,/m/036jv,/m/036jv,music genre artists,0.37874138,0.11863589,18.87669,0.2015556
3824,/m/02kfzz,/m/02kfzz,film film genre,0.40965778,-0.4738432,59.15234,-5.8186917
4334,/m/0hd7j,/m/0hd7j,education educational degree people with this degree. education education institution,0.2862662,0.03712094,12.67481,-11.464527
12907,/m/0mbf4,/m/0mbf4,government government office category officeholders. government government position held jurisdiction of office,0.17075257,0.06520015,-7.1462774,-10.897722
12963,/m/01tkgy,/m/01tkgy,film actor film. film performance film,0.07544224,0.30041862,-6.0713696,-0.13253148
10240,/m/01fsz,/m/01fsz,music genre artists,0.25280076,0.2221052,1.8992085,-4.322754
9663,/m/03qpp9,/m/03qpp9,award award category winners. award award honor ceremony,-0.5088393,-0.1790519,-26.15804,-22.31805
10832,/m/09v478h,/m/09v478h,award award category nominees. award award nomination nominated for,-0.0074468106,0.062803805,-22.594807,-19.141188
13171,/m/0127c4,/m/0127c4,location location contains,0.33561093,0.068955004,15.708263,-8.011809
3241,/m/03qgjwc,/m/03qgjwc,award award nominee award nominations. award award nomination award,-0.73326486,-0.6911622,-25.660784,-27.937368
13802,/m/0104lr,/m/0104lr,location hud county place place,0.15263094,0.2110756,-10.938394,-8.481651
1880,/m/05z7c,/m/05z7c,film film release date s. film film regional release date film release region,0.42305565,-0.41673398,54.24174,-8.997385
8922,/m/048n7,/m/048n7,military military conflict combatants. military military combatant group combatants,-0.0051835924,0.27233887,-7.872363,0.15777282
3683,/m/025v3k,/m/025v3k,education educational institution students graduates. education education major field of study,0.2647655,-0.10553184,19.359507,-27.099476
10610,/m/0k3gw,/m/0k3gw,location location adjoin s. location adjoining relationship adjoins,0.35256225,0.014337599,8.623306,-23.36649
2441,/m/0g701n,/m/0g701n,sports sports position players. sports sports team roster team,0.31663144,0.10496265,7.760848,-3.4292173
4352,/m/02vrgnr,/m/02vrgnr,film actor film. film performance film,0.45314628,-0.31111148,47.785553,-7.1896224
2330,/m/01trhmt,/m/01trhmt,base popstra celebrity friendship. base popstra friendship participant,-0.6323071,0.2550754,-44.204994,17.495405
14438,/m/03ly1b,/m/03ly1b,business business operation industry,0.28132856,0.11559445,27.02578,-2.9912329
977,/m/083p7,/m/083p7,people ethnicity people,-0.032803446,0.31032956,-11.207105,14.1916
2718,/m/02ddqh,/m/02ddqh,award award category winners. award award honor ceremony,-0.5221197,-0.36565402,-26.642204,-23.492664
12986,/m/0czr9_,/m/0czr9_,government legislative session members. government government position held district represented,0.24977602,-0.11389065,10.842908,-23.598003
5039,/m/094xh,/m/094xh,music genre artists,0.06305604,0.20998037,-3.8675387,13.303232
14132,/m/01vc3y,/m/01vc3y,people person place of birth,0.0330009,0.21090937,-3.141083,-4.026395
12270,/m/016wrq,/m/016wrq,location location contains,0.46441758,-0.051040113,21.335632,-16.226269
9325,/m/02ngbs,/m/02ngbs,location location contains,0.36455417,0.09806949,13.678882,-18.722607
4728,/m/0c3jz,/m/0c3jz,award award nominee award nominations. award award nomination award nominee,-0.5489682,0.25456768,-42.656277,15.658466
7195,/m/0727_,/m/0727_,sports sports team location teams,0.3901031,0.047555447,12.029532,-21.603361
2037,/m/0f4vbz,/m/0f4vbz,award award winner awards won. award award honor award winner,-0.74062914,0.09009713,-51.647366,19.408962
7679,/m/05y8n7,/m/05y8n7,music genre artists,0.32276583,0.14240289,17.342525,0.36327794
11283,/m/01x3g,/m/01x3g,education educational institution students graduates. education education major field of study,-0.0086155385,0.2261858,-9.544767,-2.3249917
4982,/m/01sby_,/m/01sby_,film film release date s. film film regional release date film release region,0.30221486,0.04477054,35.457428,2.3631334
11464,/m/05zhg,/m/05zhg,location location contains,0.37898397,-0.025944173,12.948495,-20.039434
6594,/m/01kj5h,/m/01kj5h,soccer football player current team. sports sports team roster team,0.25329274,0.05325514,4.045127,-7.2603407
4460,/m/0c1sgd3,/m/0c1sgd3,film film other crew. film film crew gig film crew role,0.33530366,-0.26880074,52.636826,-0.22077684
8199,/m/03y3dk,/m/03y3dk,film film produced by,0.08808111,0.28045905,1.5572777,11.785803
8847,/m/01d4cb,/m/01d4cb,music genre artists,-0.3342659,0.2800644,-30.167135,23.500654
8090,/m/024y6w,/m/024y6w,music genre artists,-0.12809342,0.2894715,-13.808996,20.16589
7172,/m/09pnw5,/m/09pnw5,award award ceremony awards presented. award award honor award winner,0.08152114,-0.10062361,-10.142314,-23.055775
1317,/m/017d77,/m/017d77,education educational institution students graduates. education education student,0.18765007,0.22447896,-0.9387279,-5.8386335
9798,/m/065ym0c,/m/065ym0c,film film release date s. film film regional release date film release region,0.3200804,-0.41337815,58.457314,-0.88921124
14003,/m/0716b6,/m/0716b6,influence influence node influenced by,0.22870477,0.20568216,0.73928624,3.9807725
7078,/m/07sqnh,/m/07sqnh,soccer football team current roster. soccer football roster position position,0.2787215,0.16713226,5.9031615,3.3002076
12034,/m/038rz,/m/038rz,film film language,0.17155536,0.22684246,2.4066212,13.710386
13552,/m/01rbb,/m/01rbb,tv tv program genre,0.10160364,0.12816548,4.643086,3.2444053
14484,/m/0h948,/m/0h948,medicine disease risk factors,0.23764025,0.20785534,-1.0334495,-5.607544
4102,/m/02pqcfz,/m/02pqcfz,base marchmadness ncaa basketball tournament seeds. base marchmadness ncaa tournament seed team,0.29521096,-0.09386316,14.476678,-25.356962
423,/m/02211by,/m/02211by,business job title people with this title. business employment tenure company,0.21189113,0.2257579,1.609623,-0.8394722
1496,/m/010dft,/m/010dft,location location contains,0.39942002,0.036904693,8.362769,-20.873188
14255,/m/06nfl,/m/06nfl,business business operation industry,0.31457198,0.13782269,17.40963,-4.6745305
11047,/m/098sv2,/m/098sv2,people person profession,-0.47402474,0.26480627,-29.18874,9.778815
9424,/m/01fchy,/m/01fchy,music performance role regular performances. music group membership group,-0.53694904,-0.22593269,-40.384956,29.108791
9619,/m/0fh2v5,/m/0fh2v5,film film genre,0.36847526,-0.4801371,59.32712,-5.0849643
339,/m/05vsb7,/m/05vsb7,sports professional sports team draft picks. sports sports league draft pick draft,-0.07694414,-0.48146993,24.826885,11.975626
12529,/m/025snf,/m/025snf,tv tv network programs. tv tv network duration program,0.32154596,0.12598985,12.82017,-14.547315
11014,/m/0l15n,/m/0l15n,award award nominee award nominations. award award nomination award,-0.40445554,0.2963003,-34.448875,23.039766
4415,/m/03nm_fh,/m/03nm_fh,film film release date s. film film regional release date film release region,0.40800226,-0.084424496,43.243183,-1.0279809
9441,/m/026h21_,/m/026h21_,tv non character role tv regular personal appearances. tv tv regular personal appearance person,-0.063972324,0.21467441,-5.809944,23.938658
13728,/m/0ky6d,/m/0ky6d,organization organization headquarters. location mailing address citytown,0.100874946,0.2541086,-1.9438211,4.481731
12502,/m/0339z0,/m/0339z0,music genre artists,-0.013036609,0.27159172,-6.0922737,23.515707
12390,/m/01hwkn,/m/01hwkn,military military conflict combatants. military military combatant group combatants,0.16479893,0.14725715,16.508062,15.371967
2870,/m/0qmd5,/m/0qmd5,award award category nominees. award award nomination nominated for,0.34447908,-0.5469498,63.531235,-3.1998696
7708,/m/015bpl,/m/015bpl,film actor film. film performance film,0.33321053,-0.1436986,47.17046,2.8957655
8502,/m/0gpprt,/m/0gpprt,award award nominee award nominations. award award nomination award nominee,-0.69709957,0.10050219,-55.207275,12.723788
10674,/m/02_l39,/m/02_l39,organization organization child. organization organization relationship child,0.42830682,0.03202492,22.515636,-6.2628183
7245,/m/01mqc_,/m/01mqc_,award award nominee award nominations. award award nomination award nominee,-0.7402041,0.09389907,-53.42938,10.806787
14506,/m/01x4x4,/m/01x4x4,other,-0.13746226,0.27319133,-11.542903,3.2753267
2973,/m/0g54xkt,/m/0g54xkt,film film other crew. film film crew gig film crew role,0.39255494,0.06447184,24.717752,-5.443011
9590,/m/04ynx7,/m/04ynx7,film film genre,0.40701365,-0.29252937,52.863018,-3.1473067
7141,/m/0mn78,/m/0mn78,location location adjoin s. location adjoining relationship adjoins,0.41232502,-0.0122951865,6.5864615,-24.687277
10400,/m/03pzf,/m/03pzf,film film featured film locations,0.033967033,-0.5180918,-0.16508494,-31.207348
13619,/m/0np52,/m/0np52,location location contains,0.3536595,0.109808326,11.483799,-16.904064
1494,/m/080dyk,/m/080dyk,sports pro athlete teams. sports sports team roster team,0.22050945,0.19028509,4.85529,7.6145597
7700,/m/02bj6k,/m/02bj6k,award award nominee award nominations. award award nomination award nominee,-0.4891783,0.2791351,-39.77831,12.772982
5700,/m/02q7fl9,/m/02q7fl9,film actor film. film performance film,0.36680275,-0.53875923,59.06961,-8.3295965
6690,/m/026n9h3,/m/026n9h3,award award nominee award nominations. award award nomination award nominee,-0.80191594,-0.031346142,-60.21354,16.065018
5460,/m/02g2wv,/m/02g2wv,award award category nominees. award award nomination nominated for,-0.61390215,-0.4563715,-26.693237,-25.42604
5260,/m/027ct7c,/m/027ct7c,award award category nominees. award award nomination nominated for,0.35185766,0.018609881,39.83343,0.3928659
10979,/m/0fvt2,/m/0fvt2,award award nominee award nominations. award award nomination award,-0.28999865,0.35818613,-21.08258,12.530313
1713,/m/018wl5,/m/018wl5,location country form of government,-0.49088967,-0.6204859,-18.260862,-40.413498
2634,/m/0hx4y,/m/0hx4y,film film release date s. film film regional release date film release region,0.29901832,-0.5319481,63.954536,-5.6241584
5403,/m/0988cp,/m/0988cp,award award winner awards won. award award honor award winner,-0.63404137,0.13620895,-50.09568,8.1662855
6744,/m/06y8v,/m/06y8v,influence influence node influenced by,-0.2702176,0.31210113,-24.175585,11.099581
11365,/m/04ld32,/m/04ld32,location location contains,0.3926791,-0.03942567,16.788439,-26.965126
8117,/m/028dcg,/m/028dcg,education educational degree people with this degree. education education institution,0.25768644,0.1015318,23.598305,0.6234283
4722,/m/07tf8,/m/07tf8,education educational institution school type,-0.27099845,-1.0081863,-17.443735,-38.057217
10855,/m/017jq,/m/017jq,location location adjoin s. location adjoining relationship adjoins,0.34416664,-0.048022985,14.965481,-20.455126
6561,/m/05l8y,/m/05l8y,location location adjoin s. location adjoining relationship adjoins,0.22659035,-0.22272521,5.5460744,-36.06768
12460,/m/02bc74,/m/02bc74,music genre artists,-0.45428193,0.251302,-30.285397,20.669373
9012,/m/02bd_f,/m/02bd_f,location location contains,0.47165102,-0.1845108,22.664862,-19.072195
601,/m/094qd5,/m/094qd5,award award category nominees. award award nomination nominated for,-0.7186689,-0.692635,-26.630505,-27.858828
7451,/m/04wg38,/m/04wg38,award award nominee award nominations. award award nomination award nominee,-0.5734597,0.27412504,-43.690598,12.508839
