entity_raw,entity,degree
/m/04ltf,Liverpool F.C.,25
/m/038981,2004 NBA draft,32
/m/03hhd3,Ron Perlman,35
/m/0jhd,Azerbaijan,74
/m/01q8hj,Colgate University,22
/m/0bkf72,Paul Junger Witt,39
/m/015zql,Dan Curtis,14
/m/03gn1x,Antioch College,19
/m/01crd5,Vietnam,109
/m/07y9k,UEFA,42
/m/09tkzy,A Room with a View,55
/m/0hz_1,Michael J. Fox,46
/m/02q5bx2,Tin Man,34
/m/07m69t,Boaz Myhill,25
/m/01nkxvx,Julieta Venegas,40
/m/0g7k2g,Lorenzo Ferrero,28
/m/015g7,Bratislava,5
/m/0chgzm,Melbourne,57
/m/02_l9,Freemasonry,27
/m/0dhqyw,Vidyasagar,11
/m/01jmyj,Air Force One,46
/m/02wwr5n,C.F. Pachuca,14
/m/0226cw,John Dingell,41
/m/04cf_l,Jackass: The Movie,30
/m/020l9r,Johnny Knoxville,35
/m/01lk02,Mobile Suit Gundam SEED,12
/m/04gvyp,Walt Disney Imagineering,5
/m/01jw4r,Sally Field,66
/m/04pk9,Lutheranism,73
/m/0jn38,Dream Theater,21
/m/0f61tk,The Rocketeer,36
/m/0m2fr,Fairfield County,24
/m/0bkq7,Gentleman's Agreement,36
/m/0r0f7,Inglewood,16
/m/02lj6p,Bernie Mac,41
/m/016zwt,Nepal,53
/m/02v49c,Dave Thomas,17
/m/09tqx3,Prakash Raj,10
/m/01z3d2,King's Lynn and West Norfolk,3
/m/0nv2x,Peoria County,9
/m/03ynwqj,"I Love You, Man",24
/m/03lvyj,Barbara Hershey,37
/m/0m123,The Waltons,16
/m/09g_31,Ben 10,22
/m/044_7j,Steven Blum,14
/m/01vx3m,Woking,5
/m/01_1hw,Die Hard with a Vengeance,29
/m/09q2t,Brown,13
/m/057__d,The Legend of Bagger Vance,35
/m/01g42,Burt Lancaster,32
/m/08xz51,David DePatie,14
/m/0k60,Aphex Twin,23
/m/0qmny,Funkadelic,17
/m/05vk_d,Megan Fox,39
/m/07bbw,Speed metal,15
/m/020hh3,Lars Ulrich,29
/m/03y7ml,The McClatchy Company,15
/m/05dbyt,Bob Gunton,17
/m/01hr11,MIT Sloan School of Management,22
/m/06dfz1,Prison Break,20
/m/0jgwf,David Lean,45
/m/05zvzf3,A Prophet,66
/m/0ncq_,Wandsworth,4
/m/08lmt7,Randers FC,11
/m/0g5y6,Hungarian people,17
/m/02ztjwg,Hungarian language,23
/m/0cl_m,William Tecumseh Sherman,8
/m/09d5d5,Jeremy Thomas,43
/m/0rng,Aberdeen,13
/m/0qr8z,Yuma,18
/m/023p18,Iowa Writers' Workshop,4
/m/042v2,John Irving,33
/m/030z4z,Kuch Kuch Hota Hai,44
/m/09bw4_,Jumper,32
/m/0dw6b,Aleksandr Pushkin,30
/m/02xcb6n,Primetime Emmy Award for Outstanding Writing - Drama Series,53
/m/02fgp0,Howard Ashman,37
/m/09p0q,Don Siegel,17
/m/05cl2w,Dan Hedaya,29
/m/03hfmm,De-Lovely,46
/m/017c87,Darren Aronofsky,40
/m/09glw,Himalayas,7
/m/015g_7,Ryan O'Neal,24
/m/02qjv1p,The Pacific,31
/m/01wyq0w,Robert C. Ludwig,25
/m/04h4c9,A Very Long Engagement,37
/m/04257b,Seongnam Ilhwa Chunma,11
/m/01rmjw,Lambeth,3
/m/0284gc,Coventry City F.C.,19
/m/01jmv8,Judy Davis,47
/m/01gkcc,Pharyngitis,8
/m/01b_5g,Gastroesophageal reflux disease,4
/m/09d3b7,A Star Is Born,43
/m/0dwz3t,Cardiff City F.C.,24
/m/023g6w,Dogville,41
/m/035sc2,Morgan Spurlock,17
/m/04rlf,Music,113
/m/0bmfnjs,Jane Eyre,57
/m/05jjl,Neil Simon,29
/m/0b7xl8,Emanuel Azenberg,36
/m/0154d7,Mark Hamill,25
/m/02qfh,EastEnders,11
/m/059z0,Nazi Germany,55
/m/026kmvf,Thiago Silva,17
/m/03v9yw,FC Dynamo Moscow,15
/m/027x7z5,Queen of the Damned,29
/m/032wdd,Tara Reid,44
/m/06dkzt,Akiva Goldsman,52
/m/0bdxs5,Miley Cyrus,75
/m/011xy1,"Trinity College, Dublin",37
/m/01dvry,Dynasty,19
/m/03xyp_,Daniel Nestor,9
/m/01wx_y,Dundee United F.C.,19
/m/02b14q,Cheltenham Town F.C.,11
/m/04093,Jules Verne,23
/m/01vh096,Victor Hugo,28
/m/02zk08,Fame,30
/m/013zs9,Jane Horrocks,22
/m/019m9h,Fluminense FC,18
/m/0c0k1,Harrison Ford,67
/m/01c9dd,Grammy Award for Best Rap Album,58
/m/0trv,Arizona State University,57
/m/0jhz_,Duval County,9
/m/01vn0t_,Freddie Mercury,43
/m/08z956,Radio personality-GB,27
/m/05c5xx9,San Diego State Aztecs football,8
/m/0kvb6p,The Robe,39
/m/0fp_xp,Jermaine Easter,25
/m/02q6cv4,Mike Barker,16
/m/0d075m,Democratic Party,41
/m/01wv24,Ateneo de Manila University,30
/m/01yf85,Jessica Alba,62
/m/02v5xg,RahXephon,19
/m/0821j,William Gibson,34
/m/05b2f_k,Leslie Dilley,24
/m/027y_,Douglas Coupland,14
/m/01cf93,Elektra Records,58
/m/01w5jwb,Cee Lo Green,42
/m/09rvcvl,Made in Dagenham,31
/m/09nzn6,Enosis Neon Paralimni FC,9
/m/0n5_g,Cheshire County,11
/m/0m2cb,Pinal County,12
/m/0m2by,Pima County,13
/m/026xxv_,North Carolina Tar Heels men's basketball,30
/m/0fsd9t,Mansfield Park,25
/m/05ccxr,Carl Davis,26
/m/01bjv,Bus,58
/m/0281rp,Studio City,12
/m/0dl6fv,David Copperfield-GB,36
/m/0hsn_,Jessica Lange,45
/m/0h3k3f,The Country Girl,41
/m/0gltv,The Patriot,39
/m/025twgf,Dr. No,21
/m/01fjfv,MTV2,24
/m/02x0dzw,Jennifer Lawrence,59
/m/026rm_y,Christoph Waltz,67
/m/01p85y,Kim Cattrall,47
/m/04wlh,Mozambique,49
/m/06z8gn,Christopher McDonald,19
/m/0gs5q,John Grisham,27
/m/04swd,Moscow,35
/m/03x16f,Dana Delany,54
/m/0g_bh,Post-rock,20
/m/05dkbr,MSV Duisburg,12
/m/023nlj,Eric Roberts,19
/m/03x6m,Inter Milan,31
/m/01yj2,Cape Town,18
/m/076xkdz,Summer Wars,22
/m/0yxl,Alan Moore,40
/m/01wg3q,Allan Holdsworth,25
/m/020d8d,Bradford,11
/m/04qr6d,Vishal Bharadwaj,13
/m/0v1xg,Bay City,9
/m/01tl50z,Shirley Jones,24
/m/0dk0dj,Komiks,10
/m/03jl0_,ABS-CBN,9
/m/01cspq,Emeric Pressburger,22
/m/09bymc,9th Golden Satellite Awards,55
/m/037bm2,The Cannon Group,10
/m/0336mc,Diane Kruger,51
/m/08qxx9,Michael Fassbender,58
/m/0n5kc,Atlantic County,16
/m/041jlr,Michael Haneke,39
/m/07dnx,Thomas Mann,34
/m/0bj25,All About Eve,63
/m/025ts_z,24: Redemption,48
/m/052bw,Manchester,21
/m/015np0,Ralph Richardson,26
/m/0cq806,A Man for All Seasons,53
/m/05xpv,Peter Falk,29
/m/07zhjj,How I Met Your Mother,41
/m/0x2sv,Senate of Canada,6
/m/01gvxh,38th Canadian Parliament,24
/m/06s9y,Samoa,24
/m/03ff65,AC Omonia,10
/m/03kxdw,Bobcat Goldthwait,17
/m/04sj3,Madagascar,40
/m/01vxqyl,Vanilla Ice,33
/m/0gpprt,Thomas McCarthy,60
/m/01r4zfk,Jay Mohr,20
/m/09_99w,David Fury,64
/m/02pq_x5,2005 Major League Baseball Draft,42
/m/048vhl,Daredevil,52
/m/03n0cd,Evolution,35
/m/02txdf,University of Akron,21
/m/02bqvs,Cheaper by the Dozen,28
/m/0cqr0q,American Psycho,37
/m/03h3vtz,Kevin Michael McHale,73
/m/0227vl,Paris Hilton,104
/m/02qydsh,Shrek Forever After,37
/m/025czw,Wrexham F.C.,18
/m/032dg7,Hollywood Pictures,43
/m/04ftdq,Manhattan College,27
/m/0gg8l,Bluegrass,37
/m/02f1c,Dolly Parton,78
/m/051z6mv,William S. Darling,16
/m/01phtd,Mira Sorvino,33
/m/034q3l,Martin Balsam,26
/m/01vsy9_,Bing Crosby,37
/m/02b19f,York City F.C.,11
/m/06q7n,Soap opera,35
/m/01d_h,BT,32
/m/048gd_,C.D. Olimpia,11
/m/0jcjq,Tooele County,12
/m/09949m,Istanbul,13
/m/01q0l,Constantinople,4
/m/0q_xk,Arcadia,21
/m/02r6c_,Jane Campion,37
/m/018yj6,William Baldwin,36
/m/05b49tt,Rick Simpson,25
/m/0l3n4,Lancaster County,15
/m/0l4vc,Lancaster,17
/m/0b275x,The CW,10
/m/01yb1y,WWE SmackDown,11
/m/01j590z,David Lee Roth,32
/m/02pbzv,University of Bucharest,12
/m/0975t6,Crimean Astrophysical Observatory,3
/m/020ddc,University of Maine,23
/m/062qg,Perth,14
/m/05g_nr,2005 NCAA Men's Division I Basketball Tournament,19
/m/02x9cv,University of Montana - Missoula,26
/m/03x6w8,S.C. Braga,16
/m/01fwzk,"They Shoot Horses, Don't They?",36
/m/0g251,Stratford-upon-Avon,8
/m/01wj5hp,KRS-One,32
/m/01t94_1,George Burns,30
/m/0438pz,Dick Wolf,36
/m/051m56,Joe Diffie,53
/m/0173s9,Marlborough College,13
/m/0m4mb,Boarding school,10
/m/01d0b1,Michael Jeter,42
/m/043y95,Guinea national football team,14
/m/05sy0cv,ABC Afterschool Special,33
/m/01sg4_,Kandy,2
/m/01x0yrt,Shania Twain,40
/m/044mjy,Josh Holloway,60
/m/01hc9_,Haruki Murakami,30
/m/0grw_,International IMPAC Dublin Literary Award,13
/m/02qrwjt,Genie Award for Best Achievement in Art Direction/Production Design,20
/m/03mdw3c,Carol Spier,19
/m/06frc,Roman Republic,8
/m/0170k0,Batman: The Animated Series,30
/m/0k0r0n7,Electro house,11
/m/01lqf49,RuPaul,21
/m/07zft,Vangelis,37
/m/021q2j,Polytechnic Institute of New York University,32
/m/021w0_,"California State University, Long Beach",32
/m/01btyw,Jalisco,9
/m/0_lr1,Greenville,13
/m/0fc_p,Onondaga County,12
/m/03ytc,Information technology,18
/m/01f9zw,Bill Withers,25
/m/0164v,Benin,36
/m/0mfj2,John Candy,24
/m/063_j5,Kiss Kiss Bang Bang,40
/m/0g3b2z,Theofanis Gekas,19
/m/06ybz_,AEL 1964 FC,7
/m/0jpdn,Frank Miller,20
/m/0fpzt5,Orson Scott Card,34
/m/070b4,Sonic Youth,30
/m/053_7s,Apache Wars,5
/m/020d5,Confederate States of America,13
/m/03lfd_,Napoleon Dynamite,40
/m/059dn,North Atlantic Treaty Organization (NATO),37
/m/088tp3,Digimon: Digital Monsters - Season 2,6
/m/0fhzwl,Dexter,72
/m/03lmzl,Keith Carradine,26
/m/0cj2k3,Gene Stupnitsky,46
/m/0232lm,Andrew W.K.,34
/m/03f7jfh,Q-Tip,38
/m/01x9_8,Rachael Leigh Cook,24
/m/01d_4t,Casey Kasem,17
/m/018q42,Fukuoka Prefecture,9
/m/02ny8t,Teen pop,29
/m/0211jt,Keio University,16
/m/0262x6,Hugo Award for Best Novella,46
/m/0hkpn,Yekaterinburg,3
/m/0157g9,Lesser Antilles,13
/m/04vg8,Martinique,10
/m/035yg,Grenada,34
/m/01rlzn,Leicester City F.C.,20
/m/076xkps,Priest,38
/m/0knjh,Serge Gainsbourg,34
/m/0cbkc,Catherine Deneuve,41
/m/018jcq,Osaka Prefecture,13
/m/03b1sb,The Grifters,47
/m/0gwlfnb,G.I. Joe: Retaliation,63
/m/02fp3,Detroit Red Wings,10
/m/02byfd,"Freddie Prinze, Jr.",30
/m/02d02,Detroit Tigers,48
/m/0rv97,Marietta,16
/m/07m77x,Jane Lynch,117
/m/02tf1y,Damon Wayans,22
/m/0h7pj,Bruce Willis,88
/m/0175tv,Hannover 96,19
/m/02s58t,Tyrone Power,22
/m/07l4z,Toronto Blue Jays,50
/m/01c_d,Buffalo Bills,53
/m/01wqg8,Harvard Medical School,19
/m/05zdk2,Raakhee,7
/m/015gsv,Cliff Robertson,15
/m/09lxv9,Mars Attacks!,58
/m/0tr3p,Bangor,12
/m/02y49,Fritz Leiber,33
/m/040_9s0,Locus Award for Best Fantasy Novel,46
/m/0lpk3,Utica,11
/m/042tq,Jackson,10
/m/01lpx8,Calgary Stampeders,10
/m/013w8y,Dave Matthews Band,36
/m/02vr30,Esteghlal FC,15
/m/01pd60,Fortune 500,53
/m/07ypt,Victoria,17
/m/0kt64b,Lalita Pawar,9
/m/015y2q,Pune,11
/m/0mcf4,Blue Note Records,17
/m/03d6q,Giuseppe Verdi,8
/m/016s0m,Tracy Chapman,46
/m/0grmhb,Jon Stone,28
/m/03c74_8,1909 Major League Baseball season,8
/m/029b9k,Dinah Shore,27
/m/01zc2w,English Studies,62
/m/08gwzt,Klaas-Jan Huntelaar,23
/m/01pllx,Charlie Sheen,61
/m/01p6xx,Joel Schumacher,23
/m/02hdky,Grammy Award for Best New Age Album,29
/m/0373qt,University College Dublin,29
/m/01qygl,Procter & Gamble,22
/m/09t4t,Manufacturing,4
/m/04glr5h,Andre Jacquemetton,36
/m/01b39j,Target Corporation,16
/m/02z2lj,Rochdale,2
/m/0s6jm,Wheaton,14
/m/02482c,University of New Mexico,34
/m/082_p,W. H. Auden,26
/m/03p7r,Haryana,7
/m/01f1q8,Chandigarh,11
/m/029jt9,Samson and Delilah,41
/m/01v5h,Cecil B. DeMille,32
/m/0qlnr,Bucknell University,33
/m/0xqf3,Red Bank,14
/m/0d8_wz,Al-Arabi SC,13
/m/019l3m,Anne Baxter,12
/m/017b2p,Ayumi Hamasaki,26
/m/07f5x,Togo,36
/m/0dv0z,Dutch Republic,30
/m/01v80y,Barry Levinson,43
/m/024bqj,Minato,17
/m/013mj_,Odessa,6
/m/046k81,San Juan Jabloteh F.C.,10
/m/058dm9,Zamalek SC,10
/m/0g4pl7z,Senna,46
/m/0947l,Milan,46
/m/03f5mt,Keytar,57
/m/01ppq,Cyprus,64
/m/01gvpz,Lady Sings the Blues,28
/m/03zbg0,Jamaica national football team,14
/m/06d6y,Richard Matheson,22
/m/04g7x,Linguistics,35
/m/0mgp,Adelaide,12
/m/09gkdln,14th Satellite Awards,79
/m/01xvjb,Splash,38
/m/01qqtr,Jennifer Jason Leigh,69
/m/03j6c,Hinduism,94
/m/0nj7b,Oakland County,21
/m/0vm39,Pontiac,16
/m/03hfxx,Mehmood,12
/m/012gk9,Star Trek V: The Final Frontier,29
/m/01fh0q,Stanley Clarke,36
/m/0677j,"Pembroke College, Cambridge",24
/m/01ynzf,Sidney Sheldon,24
/m/02fbpz,Mohanlal,11
/m/04mx8h4,The Penguins of Madagascar,21
/m/02z0j,Frankfurt,36
/m/01wg6y,George Duke,42
/m/08c6k9,The Fast and the Furious: Tokyo Drift,29
/m/0pc6x,College Park,12
/m/040dv,Jane Austen,18
/m/02jmst,"University of California, Hastings College of the Law",15
/m/0151zx,Peter Cushing,12
/m/0kt_4,Hamlet,31
/m/04x4nv,Tucker: The Man and His Dream,39
/m/0163t3,Sharon Osbourne,27
/m/02tgz4,Mr Deeds,40
/m/01kwh5j,Houko Kuwashima,9
/m/081m_,Warsaw,15
/m/0bdd_,Masovian Voivodeship,8
/m/03_js,John Adams,23
/m/0b_6s7,1991 NCAA Men's Division I Basketball Tournament,27
/m/0fsb8,Charlotte,31
/m/02f6yz,MTV Video Music Award for Best Group Video,44
/m/01d6g,Baltimore Orioles,51
/m/01sg7_,Allen Iverson,14
/m/0dz46,Lloyd Alexander,17
/m/027x4ws,Dorothy Canfield Fisher Children's Book Award,7
/m/0bk1p,Queen,43
/m/0k9j_,Gregory Peck,54
/m/01f_mw,Orion Pictures,20
/m/0ndsl1x,Marley & Me,81
/m/05ls3r,1. FC Magdeburg,5
/m/07t31,United States Congress,2
/m/04zpv,Milk,58
/m/012m_,Austria-Hungary,35
/m/02vjzr,Adult contemporary music,59
/m/016vqk,Lionel Richie,54
/m/023t0q,Abbas Kiarostami,15
/m/0qpjt,Chandler,12
/m/03w9sgh,James D. Parriott,40
/m/0hh2s,Breakbeat,13
/m/09nwwf,Funk rock,48
/m/05bht9,Henry Hathaway,13
/m/030dx5,Shemp Howard,13
/m/0bz6sq,Spiceworld,40
/m/06r2h,Star Trek: First Contact,51
/m/025ttz4,University of Warsaw,16
/m/0425_d,Sangju Sangmu FC,10
/m/0g_92,Deborah Kerr,19
/m/0f6lx,Charlie Parker,25
/m/022fj_,Florida International University,17
/m/01tf_6,Drug overdose,13
/m/01k9lpl,Lenny Bruce,26
/m/01vg0s,University of the Witwatersrand,28
/m/04lh6,Liverpool,35
/m/04hqbbz,A.K. Hangal,6
/m/017ztv,University of Copenhagen,20
/m/034fl9,Search for Tomorrow,29
/m/02rk45,Elaine May,36
/m/043h78,Scooby-Doo,28
/m/03y317,One Tree Hill,11
/m/0chw_,Jodie Foster,57
/m/03nc9d,Grammy Award for Best Jazz Vocal Album,30
/m/04v09,Mali,42
/m/01vh08,Richard Chamberlain,14
/m/02qcr,Eyes Wide Shut,36
/m/05yjhm,Hoda Kotb,67
/m/02n1gr,Dharmendra,16
/m/06yyp,Sikhism,9
/m/05mgj0,UK Film Council,21
/m/01b8w_,Hammersmith,23
/m/06hzq3,Punk blues,14
/m/03v1xb,David Brown,37
/m/014zws,Harvard Law School,31
/m/03_nq,John Quincy Adams,28
/m/0drs7,Cattaraugus County,11
/m/049n2l,Calcio Catania,14
/m/0jmm4,Portland Trail Blazers,25
/m/0fs54,Yangon,4
/m/06nnj,Suriname,28
/m/03fd8x,FC Vaduz,8
/m/0nz_b,Cobb County,10
/m/022h5x,Bachelor of Business Administration,61
/m/019l68,Shelley Winters,33
/m/09sr0,JFK,72
/m/07qv_,Tagalog language,12
/m/0fv89q,28th Academy Awards,34
/m/0m_h6,Love Is a Many-Splendored Thing,30
/m/02p86pb,Born on the Fourth of July,58
/m/018dhx,Belleville,6
/m/02x2t07,J. Michael Riva,32
/m/0cx7f,Art rock,81
/m/01m7f5r,Edward Shearmur,20
/m/0k3k1,Middlesex County,29
/m/03l78j,Florida Atlantic University,22
/m/04z_x4v,Boris Leven,30
/m/0ljbg,Queens Park Rangers F.C.,15
/m/02q0v8n,Along Came a Spider,33
/m/012xdf,Shaquille O'Neal,36
/m/0jpn8,Illinois Institute of Technology,26
/m/04vs9,Mauritius,32
/m/064177,Frances Marion,16
/m/01k47c,Jon Lord,32
/m/0dh1n_,Mitchell Leisen,13
/m/097h2,The Price Is Right,14
/m/0sxdg,News Corporation,26
/m/02hrb2,Philipps University of Marburg,12
/m/0l5mz,International relations,48
/m/09rwjly,2010 Berlin International Film Festival,21
/m/0d8qb,Journalist-GB,73
/m/06w7mlh,The Outer Limits,18
/m/01tz3c,Anthology,8
/m/036hf4,Ryan Reynolds,53
/m/04qt29,Kristen Bell,36
/m/03cp7b3,William Chang,28
/m/0kj34,Yusuf Islam,34
/m/09l9tq,Chris Killen,19
/m/01634x,Manchester City F.C.,20
/m/0n57k,Warren County,14
/m/02t7t,Evangelicalism,20
/m/02b18l,Southend United F.C.,15
/m/040p_q,Creative writing,33
/m/06qc5,Sound,19
/m/0dqcm,Audrey Hepburn,52
/m/07rnh,The Fall,16
/m/05hrq4,Sheldon Leonard,24
/m/0sw0q,The Andy Griffith Show,21
/m/028pzq,Asia Argento,23
/m/072192,A Place in the Sun,44
/m/0mwjk,Mercer County,9
/m/041288,"African, Caribbean & Pacific Group of States",75
/m/0147jt,Michael W. Smith,26
/m/0jgld,Citrus County,8
/m/06y3r,Steve Jobs,30
/m/09j028,Alex Manninger,23
/m/0138mv,Udinese Calcio,22
/m/01v3k2,Swansea University,16
/m/01cw24,Norway national football team,13
/m/07tjf,Uppsala University,14
/m/04sh3,Medicine,75
/m/0d58_,Bayreuth,7
/m/02hxcvy,Urdu Language,40
/m/01sqd7,Maverick Records,11
/m/0g0z58,Oklahoma Sooners football,40
/m/03vhvp,The Black Keys,27
/m/0167v4,Ryan Adams,51
/m/0brgy,Anorexia,15
/m/011zdm,Peritonitis,8
/m/025t8bv,CBS Records,14
/m/014dd0,Dischord Records,6
/m/04wsz,Middle East,28
/m/0124jj,Perth and Kinross,6
/m/0g133,Perth,7
/m/07b2yw,University of Ibadan,7
/m/03c5bz,Jaime Pressly,21
/m/095p3z,Ray Heindorf,23
/m/01d4cb,Ry Cooder,54
/m/0n_hp,Blow,35
/m/09cn0c,New York Film Critics Circle Award for Best Actress,67
/m/02pptm,"California State University, Fresno",40
/m/022qw7,Patrick McGoohan,21
/m/0gy0l_,Letters from Iwo Jima,47
/m/01dhjz,Keith Jarrett,28
/m/0q9nj,The Real World,8
/m/03m3nzf,Irrfan Khan,31
/m/0d6n1,Ballet,11
/m/06x77g,The Turning Point,43
/m/05nqq3,Vivek,10
/m/025mb_,Betty White,58
/m/09snz,Bellingham,14
/m/02q_x_l,Shackleton,23
/m/03x3l,Isle of Wight,5
/m/01yndb,Taj Mahal,36
/m/0djkrp,The History Boys,27
/m/0b_6qj,1989 NCAA Men's Division I Basketball Tournament,28
/m/0263cyj,NC State Wolfpack men's basketball,17
/m/0d29z,Overseas Chinese,29
/m/0kft,Akira Kurosawa,29
/m/05ftw3,University of the Punjab,17
/m/095zvfg,Tom Fleischman,45
/m/02zfdp,Ian McShane,74
/m/06pjs,Spike Lee,55
/m/01s7w3,Twister,50
/m/011_vz,Faith No More,32
/m/03swmf,Ron Silver,31
/m/01_8n9,Walsall F.C.,17
/m/09lq2c,Chief Administrative Officer,7
/m/02x08c,Richard Widmark,11
/m/026dd2b,Gary Tomlin,40
/m/01nfys,Steve Coogan,44
/m/03d9v8,Shirley Temple,22
/m/02sjp,Ennio Morricone,51
/m/030vmc,John Landis,21
/m/04n7ps6,Utah Utes football,8
/m/01qqv5,Stevens Institute of Technology,32
/m/07pzc,Tupac Shakur,42
/m/071zb,St Albans,5
/m/063y9fp,Superman/Batman: Public Enemies,28
/m/020fgy,Maurice Jarre,49
/m/05h5nb8,Golden Bear,24
/m/06rpd,San Diego Chargers,69
/m/01x53m,J. M. Coetzee,23
/m/087pfc,Click,84
/m/02qd04y,The Warlords,36
/m/01jgkj2,James Ingram,49
/m/0kq9l,Sparta Rotterdam,13
/m/01kx1j,Walter Model,9
/m/01vsqvs,Nico,33
/m/0f2zc,Jim Thorpe,16
/m/012lzr,University of New South Wales,24
/m/029q3k,Notts County F.C.,19
/m/04wddl,Sabrina,44
/m/01fkxr,LeAnn Rimes,32
/m/01lsl,Citizen Kane,47
/m/07371,South Holland,31
/m/06hdk,Rotterdam,9
/m/04xbq3,American Masters,31
/m/04grdgy,2008 Toronto International Film Festival,22
/m/0lmgy,Maui County,8
/m/0jbs5,Maui,14
/m/04110b0,1954 Major League Baseball season,10
/m/02bj22,The Santa Clause 2,28
/m/0fpgp26,Ice Age: Continental Drift,96
/m/030g9z,Shawn Wayans,48
/m/0qmpd,Gong,19
/m/017510,Country blues,9
/m/0mgkg,Amazon.com,22
/m/05nyqk,Get Carter,34
/m/0dzst,Duke University,56
/m/056k77g,Fist of the North Star,21
/m/0bn8fw,Michael McConnohie,12
/m/048n7,Korean War,35
/m/06rq2l,Allen Covert,39
/m/01rs59,"Kleiner, Perkins, Caufield and Byers",6
/m/017mbb,Def Leppard,24
/m/023mdt,Maggie Gyllenhaal,42
/m/063576,The George Washington University Law School,13
/m/0crs0b8,Brighton Rock,39
/m/03d2k,George Benson,37
/m/04znsy,Mo'Nique Imes-Jackson,37
/m/0sxgh,Morgan State University,14
/m/0353tm,Freddy vs. Jason,27
/m/03c6vl,Thomas Schlamme,49
/m/05hc96,S.C. Beira-Mar,12
/m/08j7lh,Election,43
/m/09v51c2,Hong Kong Film Award for Best Film,46
/m/04wf_b,Dennis Haysbert,27
/m/01399x,pipe organ,37
/m/0cc5tgk,Sebastian Krys,29
/m/0bxjpy,New York Red Bulls,13
/m/06zsk51,Lonesome Dove,42
/m/04kngf,Alianza Lima,11
/m/0n85g,Virgin Records,78
/m/0g293,Latin American music,16
/m/02_wxh,Howie Mandel,24
/m/01dyk8,ETH Zurich,25
/m/0cbm64,Jonas Brothers,39
/m/0k39j,Casper,9
/m/068cn,Piedmont,19
/m/0d3f83,Hameur Bouazza,27
/m/03ywyk,Cheryl Hines,26
/m/0y62n,Staten Island,26
/m/0jqb8,Sullivan's Travels,27
/m/023w9s,Preston Sturges,19
/m/02fz3w,Martin Freeman,62
/m/018t8f,Colorado College,18
/m/0582cf,Dee Bradley Baker,18
/m/017rbx,Royal College of Music,19
/m/01y64,Conservatory,14
/m/01w5gg6,Joe Strummer,40
/m/0425kh,Incheon United FC,11
/m/03qy3l,ATCO Records,22
/m/037w7r,Geraldine Chaplin,22
/m/0564mx,Jane Espenson,11
/m/0pk41,Bonnie Raitt,68
/m/019ltg,Botafogo de Futebol e Regatas,15
/m/02t8gf,Industrial metal,25
/m/015fsv,Eastern Michigan University,27
/m/0581vn8,District 9,42
/m/07tp2,Uganda,55
/m/09sxqk,Worcester City F.C.,6
/m/01x2tm8,Kamal Haasan,26
/m/03ys48,Slovenia national football team,28
/m/02b16p,Lincoln City F.C.,14
/m/01kt17,Hume Cronyn,39
/m/01gkmx,John Cusack,67
/m/01z452,Being John Malkovich,68
/m/0ny1p,Zhejiang,6
/m/0r22d,Salinas,17
/m/0p9rz,Romeo and Juliet,40
/m/04n2vgk,Kid Cudi,54
/m/01rmnp,Maaya Sakamoto,20
/m/031zp2,HNK Hajduk Split,11
/m/0d2fd7,Majesco Entertainment,9
/m/01gct2,Tim Duncan,10
/m/0dx84s,2005 Major League Baseball season,30
/m/02m4t,Existentialism,16
/m/04bbv7,Johnny Yong Bosch,20
/m/04h4zx,Malaysia national football team,16
/m/03wh8pq,David Lee,42
/m/05xpms,Melora Hardin,79
/m/02p8q1,Club Universidad Nacional,17
/m/015m08,Emilia-Romagna,19
/m/0l30v,Shasta County,11
/m/017m2y,Heather Locklear,33
/m/0c5lg,Judge-GB,15
/m/0dfrq,Seamus Heaney,17
/m/05y0cr,Cyrano de Bergerac,28
/m/05rwpb,Indie,7
/m/013tcv,Baz Luhrmann,49
/m/07c2wt,PFC Lokomotiv Plovdiv,11
/m/035hm,Gibraltar,19
/m/0gd_s,Samuel R. Delany,41
/m/0265vt,Nebula Award for Best Novel,60
/m/01t04r,Sanctuary Records Group,34
/m/033s6,Fleetwood Mac,31
/m/04mhbh,Craig Ferguson,26
/m/030xr_,Colm Feore,52
/m/0jrxx,Palm Beach County,18
/m/068g3p,Daniel Roebuck,17
/m/0h14ln,Perfume: The Story of a Murderer,37
/m/02bd_f,University of Turin,14
/m/0m3gy,Halloween,40
/m/023vrq,Grammy Award for Best Rap Performance by a Duo or Group,73
/m/04vt98,Ken Annakin,18
/m/0hr3g,Richard Strauss,22
/m/016j2t,"Hank Williams, Jr.",32
/m/0kv2r,Humboldt County,9
/m/0qzhw,Eureka,14
/m/029ghl,Bo Derek,27
/m/0z2gq,Warren,16
/m/05567m,The Mask,43
/m/02b0zd,Grimsby Town F.C.,9
/m/07c98,Tamil Nadu,18
/m/09g90vz,16th Screen Actors Guild Awards,76
/m/02kbtf,Hamilton College,23
/m/03jht,Hermann Hesse,20
/m/059wk,Nintendo,17
/m/0hsqf,Seoul,21
/m/06nrt,Saskatchewan,24
/m/02h53vq,Partner,4
/m/04353,Jonathan Demme,36
/m/0fthdk,Dakota Fanning,66
/m/049lr,Karnataka,11
/m/059x0w,Tom Rosenberg,26
/m/03_2td,Alan Dale,19
/m/0fr9jp,Beverly Hills High School,30
/m/0c02jh8,San Luis Futbol Club,11
/m/0c921,Billy Wilder,67
/m/0140t7,Phil Collins,89
/m/0gwgn1k,That's My Boy,71
/m/01qn8k,Mischa Barton,30
